contents,aug,contentsId,likecount,showTime,tv_name,uid,context,aug_context,label2,label7
这面包好真实,这面包是真的,2020/6/18 21:32,16,2598,0,2492674573,感觉制作的方向还不错啊；感觉普拿了那个东西；严良和普演得好；拍照一定是重点,我认为生产方向不错；感觉像是普拿走了那东西；严亮和蒲表现出色；拍照一定是关键,1,2
父子俩长得挺像的,父亲和儿子长得很像,2020/6/26 20:09,1,1449,9,8.32E+14,说明快要死了；不是刻上去的了；主要是你头发厚；老爸要挂的节奏,这意味着他要死了；它不是雕刻的；你的头发很厚；爸爸想挂断节奏,1,2
普为什么要这么做呀,普：你为什么这么做,2020/6/23 21:15,14,342,6,1813504572,真的有欣这个人吗；说实话交友需慎重；世上没有单纯的孩子只有天真的大人；整部剧都是为了欣,真的有辛吗；说实话，交朋友时要小心；世界上没有单纯的孩子，只有无辜的成年人；整部戏都是给辛的,1,1
后妈真不是人,继母真的不是人类,2020/6/19 18:11,276,840,4,2394933512,他继母早晚得死作的；局好大啊太精彩了吧；快约后妈去爬山吧；天哪多大阴影啊,他的继母迟早会死；多么大的一场比赛！这不是很好吗；让你继母去爬山；天哪，真是个阴影,1,3
第二次阳间的歌,第二首歌,2020/7/15 18:01,0,227,11,2437503711,记难忘的暑假；这部剧现在叫完美假期；这地方不会是要跳楼吧；阎良最善良都是大人造的孽,还记得难忘的暑假吗；这出戏现在被称为“完美假日”；这个地方不会从大楼上跳下来，是吗；严良是最善良的。这都是成年人的罪过,1,5
依然心疼张颂文老师,我仍然爱张松文老师,2020/6/17 20:50,5,1273,3,2341260103,叫另外两个娃去了；太好了这个人；孩子你吃不完我帮你吃吧；又是因为这边撇下了阳,我给另外两个孩子打了电话；太好了，这个人；孩子，你吃不完。让我来帮你吃饭；也因为杨被留在了这里,1,2
还不是因为你祸从口出,不是因为你,2020/6/19 0:21,221,1550,10,1517195830,我一向很麻利；超神多爽；所以说永远别对穷人有任何仁慈；白刀子进去绿刀子出来,我总是很快；超级酷；所以，永远不要怜悯穷人；白刀进去，绿刀出来,1,3
拉上车窗一起摇摆,拉上窗户，一起荡秋千,2020/6/18 0:27,264,1150,3,1497297933,你买家伙事了吗；动作很熟练啊；果然是去幽会情人；洗什么这样才有味,你和买家合作过吗；很有技巧；这真是一个幽会情人；你洗什么？味道很好,1,5
这个视角好害怕,这种观点太可怕了,2020/6/21 18:54,43,1322,1,2364158977,这个镜头太优秀了；别低头假发会掉；这个镜头真好；为什么埋我,这个镜头很好；不要低头。你的假发会掉下来；这是一个好机会；为什么要埋葬我,1,3
之前让不要去其它房间的,我们之前不要去别的房间了,2020/6/25 15:21,2,2551,9,1306765450,还是太天真了；只是人物设定不要上升到演员；这是张空卡注意了；前方高猫跑到了天台吗,还是太天真了；只是角色设置，不要扮演演员；这是一张空卡片；那只高个子的猫跑到屋顶上了吗,1,2
没见你对儿子这么上心啊,我从未见过你对你儿子如此忠诚,2020/6/26 14:33,14,1350,5,1462157016,自己不是情绪激动能栽下去；这么久了该清醒了；朱爸喜欢的不是孩子是女人；他爸要被这个娘们弄疯了,我没有足够的情绪去跌倒；过了这么久，该起床了；朱的父亲喜欢女人而不是孩子；他父亲被这个女人逼疯了,1,3
我感觉这妈没啥啊,我不认为这有什么问题,2020/6/19 22:27,70,2467,0,1594814702,单亲家庭是真的不容易；怎么了高能预警；这孩子活得好憋屈啊；完了还让不让我考研了,对于单亲家庭来说，这真的不容易；发生了什么？高能警报；这个孩子生活得很艰难；之后，让我参加研究生入学考试,1,3
这三孩子也太虎了吧,这三个孩子太老虎了，不是吗,2020/6/17 21:14,115,585,3,1432882204,盘是个好东西；考验人性的时候到了；哎呦严良想法不错哈；草竟然觉得很有道理,盘子是个好东西；考验人性的时候到了；哎哟，严亮有个好主意；曹认为这是合理的,1,6
张老师体会到了父女情,张老师体会到了父女之间的爱,2020/6/20 3:29,65,1732,9,1189603853,这个剧意义深刻不要看表面；因为那个画又起了杀心；他没有孩子；都是渴望温暖的可怜人,这出戏意义深远。不要看表面；因为那幅画又在杀人了；他没有孩子；他们是渴望温暖的穷人,1,2
扇巴掌是觉得愧对女儿吧,打你女儿的耳光让你感到羞耻吗,2020/6/23 14:53,298,2347,10,1527976380,今天是父亲节；他爸知道了；也不能因为拉链就确定说儿子杀的但是知道和儿子有关；除了这集还有哪集有彩蛋呀藏的太深了,今天是父亲节；他的父亲知道；我不能说我儿子杀了我只是因为拉链，但我知道这和我儿子有关；除了这一集，还有哪一集有彩蛋？太深了,1,3
这暑假是不是太长了点,这个暑假太长了吗,2020/6/20 12:59,23,2209,3,2292963470,先拖着找机会在把你们宰了；好家伙这么有钱；缓兵之计；这样就说不清了啊最后肯定要嫁祸,等你有机会杀了你；天哪，你真有钱；争取时间以完成防御的阴谋；这样很难说。最后，我们必须追究责任,1,2
嫌节奏慢的你不配看这剧,你不应该看这部戏，因为它的节奏太慢,2020/6/23 0:07,30,3126,5,1807926587,妈肯定觉得自己的孩子不要自己；哈这个问题好真实；结尾有彩蛋有拉链声；还真去游泳了呀,妈妈一定觉得她的孩子不想做自己；哈，这个问题太真实了；最后有彩蛋和拉链；我真的去游泳了,1,5
这也不说看个心理医生什么的,更不用说去看心理医生什么的了,2020/6/20 15:21,26,1280,5,2191512742,我们抓紧生一个啊；人家是别墅；我喜欢这个飘窗；这个已经疯了,让我们赶快生一个吧；这是一座别墅；我喜欢这个凸窗；这太疯狂了,1,3
害孩子都是好孩子啊,坏孩子就是好孩子,2020/6/25 12:38,8,2515,4,1700916867,拿钱又不放过人家真的好吗；这是你讹钱的理由；那你们做事儿不地道了；胆子真大是要烧山的节奏,拿钱不让别人走真的好吗；这就是你勒索钱财的理由；那你就不真实了；你真勇敢。这是燃烧山脉的节奏,1,1
台风一来所有痕迹都被冲掉妙啊这集,台风来了，所有的痕迹都被冲走了。精彩的,2020/6/23 12:51,61,1293,8,2421434828,秦昊和颂文老师演得好；老陈对严良的确是真心的好；大半夜看真刺激；大雨洗刷了指纹非常好,秦浩和宋文老师表现出色；老陈对严亮真的很好；半夜看电影很刺激；大雨洗掉了指纹，很好,1,2
坏种附身,一个坏的品种紧贴在一个人的身体上,2020/6/21 16:27,108,2746,1,2148667566,真杀了兴奋啊；不会一集死一个吧；这部剧这刺激的吗；这剧情真的是深的吸引人,我太兴奋了；它不会在一集里杀死一个人，对吗；这出戏令人兴奋吗；情节真的很吸引人,1,3
我好紧张了这下凑齐了,我很紧张。我把一切都准备好了,2020/6/23 22:04,10,1888,9,8.23E+14,三只小鸡齐活了；多奇妙的四个人；奇怪的叔增加了；小女孩眼睛好亮啊,三只鸡都活了；多么美妙的四个；奇怪的叔叔增加了；小女孩的眼睛是如此明亮,1,3
安静点这叫夫妻痣,安静点。这叫夫妻鼹鼠,2020/6/17 13:02,68,1079,1,1606281353,他们的嘴上好像都有一颗痣；没钱没事业还谢顶；两个人的痣好般配；欲戴假发必承其重,他们的嘴上似乎都有痣；没有钱，没有事业，没有秃头；两个人的痣很相配；如果你想戴假发，你必须承受它的重量,1,2
准备收拾收尸了,准备好收集尸体了吗,2020/6/25 23:52,32,2270,9,1397930123,严良啊希望你多活会；张东升准备四杀了；这集严良可能要凉了；把复制卡交出来吧,燕亮，希望你活得更久；张东生要杀四个人；在这一集中，严亮可能很冷；交复印卡,1,1
朋友的真是演绎,我的朋友真的很会演绎,2020/6/17 22:46,19,4260,0,2393581155,想去追伙伴回来；各方面都很精良的好剧啊；你大爷的；找他们回来再住一段时间,我想追我的搭档回来；这是一部在各方面都表现出色的好戏；该死的；找到他们，待一会儿,1,1
拖延时间好下手,拖延是一个好的开始,2020/6/17 20:58,76,2226,3,1842075596,真怕他突然站起来捅他俩；最关键的时候张东升出场；他不会有更大的阴谋吧；总觉得没那么简单,我担心他会突然站起来刺他们；在最关键的时刻，张东生出来了；他不会有更大的阴谋，是吗；我一直认为事情没那么简单,1,2
看起来斯文败类,它看起来像一个文明的败类,2020/6/24 20:20,17,309,2,1747982234,孩子听了一节课不想报警了；这数轴画得也太好了直的；我咋觉得他好像皮长山；注意看他手叉腰,这孩子听完课后不想报警；这个数字轴也画得很好，笔直；为什么我觉得他看起来像皮常山；看着他双手放在臀部,1,1
辛爽是吉他好吗,辛爽是吉他，好吗,2020/6/26 3:57,0,1969,7,1694605330,原来是这首我说这么耳熟；时长不奇怪啊你看故事书每个章节字数难道一样；我以为纯音乐；王瑶她弟死的好,是这首歌。我很清楚；长度并不奇怪。看故事书。每章的字数是否相同；我以为那是纯粹的音乐；王瑶：她哥哥也死了,1,5
我爸也喜欢这么吹牛,我父亲喜欢那样吹牛,2020/6/24 9:26,132,1371,6,1399417612,严良把普当亲妹啊；你没我厉害我一下水就不喘气了；好喜欢老爸白嫩；每个爸都这样说,严良把蒲公英当妹妹看待；你不如我。我下水时不能呼吸；我非常喜欢我的父亲白嫩；每个爸爸都这么说,1,3
一步做大做强,做大做强的一步,2020/7/1 22:36,36,1811,8,8.49E+14,来个五开黑；你俩联手地表最强；你们变共犯了啊；没有绝对的好人和绝对的坏人,让我们喝一杯五克拉的黑葡萄酒；你们两个在一起是最强的；你们成了帮凶；没有绝对的好人或绝对的坏人,1,1
大招已经好了,大把戏已经完成了,2020/6/21 18:24,138,629,9,1771355884,谢天谢地以后有好演员了；谁也没有真的走进过孩子的内心；原生家庭的原罪你们只在乎你们自己；幼小的心灵受到打击,谢天谢地，将来会有好演员的；没有人真正走进孩子们的心中；原初家庭的原罪：你只关心自己；年轻的头脑受到了打击,1,2
能不能整点阳间的东西,你能在阳光下修理东西吗,2020/6/21 12:33,8,1341,1,1208095409,背景音乐真渗人；故事开始变得有趣了；把摄像头埋得笑死我了；感受到了活埋,背景音乐真的很有穿透力；这个故事开始变得有趣起来；掩埋相机让我发笑；我觉得被活埋了,1,5
长大了不得把男人耍的团转阿,当你长大了，你不能和男人玩,2020/6/18 23:32,168,1784,4,2243593953,这样的任务塑造的还不错；现在的孩子演技都那么好的；又一个张子枫演技厉害；我这演技可比小鲜肉强多了,这样的任务并不坏；现在孩子们的演技很好；另一个是张子峰。他的演技非常出色；我的演技比《小鲜肉》好多了,1,3
最厉害的老师没有之一,没有最好的老师,2020/7/7 12:52,3,1452,10,1735705119,骗人没有好下场哈；别装智商高会推理好吗；什么故意的手机响了听见了好嘛；说第五人格的绝了,作弊没有好下场，是吧；不要假装聪明和有推理能力，好吗；什么我的手机故意响了。我听到了。好啊；说第五种人格是优秀的,1,2
精辟啊,敏锐的,2020/6/22 19:35,10,3362,5,2343327227,这一下好真实真厉害；被秦昊圈粉了演太好了；又来活了；好你已经死了,这个真的很好。真是太棒了；我是秦昊圈子的粉丝。太棒了；是时候重新生活了；好吧，你死定了,1,4
没有朋友的童年是很可悲的,童年没有朋友是很悲伤的,2020/6/17 20:30,43,4331,0,1409230193,小女孩好机灵的眼睛；没有照片要破案也简单；小女孩好可爱；肯定拍到不该拍的,这个小女孩有一双聪明的眼睛；没有照片很容易解决案件；这个小女孩真可爱；我肯定我抓到了不该开枪的东西,1,3
你才是呢天做题,你就是那个。哦，天哪，问个问题,2020/6/19 13:41,106,1446,4,1408048456,完了不看还珠格的人是交不到朋友的；他的生活比还珠格精彩多了；他或许看过流星花园；哈还珠格都没看过,毕竟，看不到环诸葛的人是交不到朋友的；他的生活比环诸葛好得多；他可能在花园里见过流星；哈，我还没见过环诸葛,1,3
